ID,PAYS,PROVINCE,CPROV_SNIS,DIST_ADM,CDA_SNIS,TERRITOIRE,CTER_SNIS,DIST_SA,NOM_ZS,CZS_SNIS,SCE_GEO,Cde_ZS_PUC,Cde_DS_PUC,Nom_DS_PUC,Nom_ZS_PUC,Area,Pop,PopDensity
0,RDC,Province Orienta,05,Bas-Uele,0503,Bondo,050303,Buta,Monga,05030303,OMS,0503A0303,0503A,Buta,Monga,7758.81419320000,66235.00000000000,8.54
0,RDC,Province Orienta,05,Bas-Uele,0503,Bondo,050303,Buta,Bondo,05030301,OMS,0503A0301,0503A,Buta,Bondo,8865.86055158000,89624.00000000000,10.11
0,RDC,Province Orienta,05,Bas-Uele,0503,Bondo,050303,Buta,Bili,05030302,OMS,0503A0302,0503A,Buta,Bili,21219.58809750000,55821.00000000000,2.63
0,RDC,Province Orienta,05,Bas-Uele,0503,Ango,050305,Dingila,Ango,05030501,OMS,0503B0501,0503B,Dingila,Ango,34522.94636930000,89742.00000000000,2.60
0,RDC,Katanga,09,Haut Katanga,0901,KASENGA,090102,Haut Katanga,Kasenga,09010201,OMS,09010201,0901,Haut-Katanga,Kasenga,14404.25715350000,130836.00000000000,9.08
0,RDC,Sud Kivu,06,Sud-Kivu,0602,Shabunda,060206,SK Ouest,Shabunda,06020604,OMS,0602D0604,,SK Ouest,Shabunda,5053.73473516000,121919.00000000000,24.12
0,RDC,Sud Kivu,06,Sud-Kivu,0602,Shabunda,060206,SK Ouest,Lulingu,06020602,OMS,0602D0602,,SK Ouest,Lulingu,3849.93160691000,135156.00000000000,35.11
0,RDC,Province Orienta,05,Tshopo,0502,Opala,050206,Tshopo Lindi,Opala,05020601,OMS,0502A0601,0502A,Tshopo Lindi,Opala,17835.87454980000,116337.00000000000,6.52
0,RDC,Equateur,04,TSHUAPA,0404,BOKUNGU,040403,Tshuapa,Yalifafo,04040303,OMS,04040303,0404,Tshuapa,Yalifafu,8031.57389227000,139548.00000000000,17.37
0,RDC,Equateur,04,TSHUAPA,0404,MONKOTO,040406,Tshuapa,Monkoto,04040601,OMS,04040601,0404,Tshuapa,Monkoto,35820.60888340000,97338.00000000000,2.72
0,RDC,Bandundu,03,Kwango,0303,Kahemba,030302,Kwango,Kahemba,03030201,OMS,03030201,0303,Kwango,Kahemba,13200.26774330000,204519.00000000000,15.49
0,RDC,Bandundu,03,Kwilu,0304,Gungu,030403,Kwilu,Gungu,03040301,OMS,03040301,0304,Kwilu,Gungu,5909.22152411000,192958.00000000000,32.65
88,RDC,Kasai Occidental,10,Kasai,1003,TSHIKAPA,100301,Tshikapa,Kitangwa,10030103,OMS,10030103,,Tshikapa,Kitangwa,10055.28099340000,206005.00000000000,20.49
0,RDC,Bandundu,03,Kwilu,0304,Gungu,030403,Kwilu,Mukedi,03040303,OMS,03040303,0304,Kwilu,Mukedi,3742.55485083000,141336.00000000000,37.76
0,RDC,Katanga,09,Tanganika,0907,Kongolo,090703,Tanganika,Kongolo,09070301,OMS,09070301,0907,Tanganika,Kongolo,5217.73820345000,241224.00000000000,46.23
0,RDC,Katanga,09,Tanganika,0907,KONGOLO,090703,Tanganika,Mbulala,09070302,OMS,09070302,0907,Tanganika,Mbulala,7953.05029956000,166689.00000000000,20.96
0,RDC,Katanga,09,Tanganika,0907,KABALO,090701,Tanganika,Kabalo,09070101,OMS,09070101,0907,Tanganika,Kabalo,14779.13615420000,184814.00000000000,12.51
0,RDC,Katanga,09,Kolwezi,0903,DILALA,090301,Kolwezi,Dilala,09030101,OMS,09030101,0903,Kolwezi,Dilala,3761.16160629000,109758.00000000000,29.18
0,RDC,Katanga,09,Kolwezi,0903,MUTSHATSHA,090304,Kolwezi,Mutshatsha,09030403,OMS,09030403,0903,Kolwezi,Mutshatsha,13335.59162240000,60237.00000000000,4.52
0,RDC,Katanga,09,Kolwezi,0903,LUBUDI,090302,Kolwezi,Lubudi,09030203,OMS,09030203,0903,Kolwezi,Lubudi,10263.22819010000,108678.00000000000,10.59
0,RDC,Katanga,09,Haut Lomami,0902,BUKAMA,090201,Haut Lomami,Bukama,09020101,OMS,09020101,0902,Haut-Lomami,Bukama,5642.69584298000,302767.00000000000,53.66
0,RDC,Katanga,09,Haut Lomami,0902,BUKAMA,090201,Haut Lomami,Kabondo Dianda,09020103,OMS,09020103,0902,Haut-Lomami,Kabondo Dianda,6458.33114414000,210859.00000000000,32.65
0,RDC,Katanga,09,Haut Lomami,0902,KABONGO,090202,Haut Lomami,Kabongo,09020201,OMS,09020201,0902,Haut-Lomami,Kabongo,10364.00447530000,313280.00000000000,30.23
0,RDC,Katanga,09,Haut Lomami,0902,KAMINA,090203,Haut Lomami,Songa,09020304,OMS,09020304,0902,Haut-Lomami,Songa,16946.60186480000,147274.00000000000,8.69
0,RDC,Katanga,09,Haut Lomami,0902,KABONGO,090202,Haut Lomami,Kayamba,09020202,OMS,09020202,0902,Haut-Lomami,Kayamba,5961.69182211000,84760.00000000000,14.22
0,RDC,Katanga,09,Haut Lomami,0902,KABONGO,090202,Haut Lomami,Kitenge,09020203,OMS,09020203,0902,Haut-Lomami,Kitenge,4572.13118574000,241136.00000000000,52.74
0,RDC,Katanga,09,Tanganika,0907,MANONO,090704,Tanganika,Ankoro,09070401,OMS,09070401,0907,Tanganika,Ankoro,8579.29536618000,190191.00000000000,22.17
0,RDC,Katanga,09,Haut Lomami,0902,MALEMBA  NKULU,090205,Haut Lomami,Mulongo,09020504,OMS,09020504,0902,Haut-Lomami,Mulongo,2918.63852761000,259536.00000000000,88.92
0,RDC,Katanga,09,Haut Lomami,0902,MALEMBA  NKULU,090205,Haut Lomami,Lwamba,09020501,OMS,09020501,0902,Haut-Lomami,Lwamba,1928.67924000000,96220.00000000000,49.89
0,RDC,Katanga,09,Haut Lomami,0902,MALEMBA  NKULU,090205,Haut Lomami,Mukanga,09020503,OMS,09020503,0902,Haut-Lomami,Mukanga,5899.76540333000,172908.00000000000,29.31
0,RDC,Katanga,09,Haut Lomami,0902,MALEMBA  NKULU,090205,Haut Lomami,Malemba,09020502,OMS,09020502,0902,Haut-Lomami,Malemba Nkulu,1686.06330720000,221460.00000000000,131.35
0,RDC,Katanga,09,Lubumbashi,0906,KAMPEMBA,090602,Lubumbashi,Kampemba,09060201,OMS,09060201,0906,Lubumbashi,Kampemba,757.86992769600,273620.00000000000,361.04
0,RDC,Katanga,09,Lubumbashi,0906,RWASHI,090606,Lubumbashi,Rwashi,09060601,OMS,09060601,0906,Lubumbashi,Rwashi,771.45687580200,198378.00000000000,257.15
0,RDC,Katanga,09,Lubumbashi,0906,LUBUMBASHI,090605,Lubumbashi,Lubumbashi,09060502,OMS,09060502,0906,Lubumbashi,Lubumbashi,498.25196763600,125923.00000000000,252.73
0,RDC,Katanga,09,Lubumbashi,0906,KATUBA,090603,Lubumbashi,Kisanga,09060302,OMS,09060302,0906,Lubumbashi,Kisanga,149.62135933200,115248.00000000000,770.26
0,RDC,Katanga,09,Lubumbashi,0906,KATUBA,090603,Lubumbashi,Katuba,09060301,OMS,09060301,0906,Lubumbashi,Katuba,216.05626587400,183667.00000000000,850.09
0,RDC,Katanga,09,Lubumbashi,0906,LUBUMBASHI,090605,Lubumbashi,Mumbunda,09060503,OMS,09060503,0906,Lubumbashi,Mumbunda,192.60265174600,110609.00000000000,574.29
0,RDC,Katanga,09,Haut-Katanga,0901,KIPUSHI,090103,Haut Katanga,Kipushi,09010302,OMS,09010402,0901,Haut-Katanga,Kipushi,2195.49754609000,147382.00000000000,67.13
0,RDC,Katanga,09,Haut Katanga,0901,SAKANIA,090105,Haut Katanga,Sakania,09010501,OMS,09010601,0901,Haut-Katanga,Sakania,21789.21375430000,273448.00000000000,12.55
0,RDC,Katanga,09,Haut Katanga,0901,KIPUSHI,090103,Haut Katanga,Kafubu,09010301,OMS,09010401,0901,Haut-Katanga,Kafubu,4603.80977460000,96471.00000000000,20.95
0,RDC,Katanga,09,Haut Katanga,0901,KAMBOVE,090101,Likasi,Kilela Balanda,09010103,OMS,09010103,0901,Haut-Katanga,Kilela Balanda,4157.35480609000,57269.00000000000,13.78
0,RDC,Katanga,09,Kolwezi,0903,MUTSHATSHA,090304,Kolwezi,Kanzenze,09030401,OMS,09030401,0903,Kolwezi,Kanzenze,3831.87673397000,83388.00000000000,21.76
0,RDC,Katanga,09,Lualaba,0905,KAPANGA,090502,Lualaba,Kapanga,09050203,OMS,09050202,0905,Lualaba,Kapanga,13158.15826830000,,
0,RDC,Katanga,09,Lualaba,0905,DILOLO,090501,Lualaba,Kasaji,09050102,OMS,09050102,0905,Lualaba,Kasaji,15924.61440890000,215437.00000000000,13.53
0,RDC,Katanga,09,Lualaba,0905,DILOLO,090501,Lualaba,Dilolo,09050101,OMS,09050101,0905,Lualaba,Dilolo,9722.31360631000,149779.00000000000,15.41
0,RDC,Katanga,09,Lualaba,0905,SANDOA,090503,Lualaba,Sandoa,09050301,OMS,09050302,0905,Lualaba,Sandoa,19499.04846030000,102042.00000000000,5.23
0,RDC,Katanga,09,Haut Lomami,0902,KAMINA,090203,Haut Lomami,Kinda,09020303,OMS,09020303,0902,Haut-Lomami,Kinda,17547.94197640000,52673.00000000000,3.00
0,RDC,Katanga,09,Lualaba,0905,KAPANGA,090502,Lualaba,Kalamba,09050202,OMS,09050201,0905,Lualaba,Kalamba,12292.66496120000,119810.00000000000,9.75
0,RDC,Katanga,09,Kolwezi,0903,MANIKA,090303,Kolwezi,Manika,09030301,OMS,09030301,0903,Kolwezi,Manika,7458.99428665000,201446.00000000000,27.01
0,RDC,Katanga,09,Lubumbashi,0906,Lubumbashi,090605,Lubumbashi,Vangu,09060504,OMS,09060504,0906,Lubumbashi,Vangu,0.10152434908,84423.00000000000,831554.00
0,RDC,Katanga,09,Lubumbashi,0906,Lubumbashi,090605,Lubumbashi,Kowe,09060501,OMS,09060501,0906,Lubumbashi,Kowe,0.37525809270,23374.00000000000,62287.00
0,RDC,Katanga,09,Haut Lomami,0902,Kamina,090203,Haut Lomami,Kamina,09020302,OMS,09020302,0902,Haut-Lomami,Kamina,104.57883177500,252828.00000000000,2417.50
0,RDC,Bandundu,03,Kikwit,0302,"Kazamba, Lukeni",030202,Kikwit,Kikwit-Sud,03020201,OMS,03020201,0302,Kikwit,Kikwit-Sud,59.72503141550,194937.00000000000,3263.90
0,RDC,Kasai Occidental,10,Kasai,1003,Mweka,100305,Lulua,Bena Tshadi,10030505,Div_snis,10030505,,Lulua,Bena Tshiadi,2280.67766059000,95990.00000000000,42.09
0,RDC,Kasai Occidental,10,Lulua,1004,Luiza,100404,Luiza,Yangala,10040404,Div_snis,1004B0404,,Luiza,Yangala,5895.94460866000,134762.00000000000,22.86
0,RDC,Kasai Occidental,10,Kasai,1003,Ilebo,100304,Kasai,Ilebo,10030402,Div_snis,10030402,,Kasa,Ilebo,929.00194990400,147000.00000000000,158.23
0,RDC,Kasai Occidental,10,Kasai,1003,Luebo,100303,Kasai,Luebo,10030301,Div_snis,10030301,,Kasa,Luebo,5669.15999894000,255157.00000000000,45.01
0,RDC,Kasai Occidental,10,Lulua,1004,Demba,100402,Lulua,Bena Leka,10040201,Div_snis,1004A0201,,Lulua,Bena Leka,4329.64048982000,230831.00000000000,53.31
0,RDC,Kasai Occidental,10,Lulua,1004,Dimbelenge,100405,Lulua,Mwetshi,10040503,Div_snis,1004A0503,,Lulua,Muetshi,3481.97290704000,94694.00000000000,27.20
0,RDC,Kasai Occidental,10,Lulua,1004,Dibaya,100401,Lulua,Tshikula,10040104,Div_snis,1004A0104,,Lulua,Tshikula,2495.11635892000,113576.00000000000,45.52
0,RDC,Kasai Occidental,10,Lulua,1004,Dibaya,100401,Lulua,Dibaya,10040102,Div_snis,1004A0102,,Lulua,Dibaya,1408.52727576000,119984.00000000000,85.18
0,RDC,Kasai Occidental,10,Tshikapa,1002,Kanzala,100202,Luiza,Kalomba,10020201,Div_snis,1004B0302,,Luiza,Kalomba,1223.90906934000,334905.00000000000,273.64
0,RDC,Kasai Occidental,10,Lulua,1004,Kazumba,100403,Lulua,Tshibala,10040305,Div_snis,1004B0305,,Luiza,Tshibala,2707.25478149000,204971.00000000000,75.71
0,RDC,Kasai Occidental,10,Kasai,1003,Mweka,100305,Kasai,Mushenge,10030503,Div_snis,10030503,,Kasa,Mushenge,6791.50177083000,102857.00000000000,15.14
0,RDC,Kasai Occidental,10,Kasai,1003,Mweka,100305,Kasai,Bulape,10030501,Div_snis,10030501,,Kasa,Bulape,4012.86127814000,138732.00000000000,34.57
0,RDC,Kasai Occidental,10,Lulua,1004,Luiza,100404,Luiza,Masuika,10040403,Div_snis,1004B0403,,Luiza,Masuika,2313.68274369000,250152.00000000000,108.12
0,RDC,Kasai Occidental,10,Lulua,1004,Luiza,100404,Luiza,Luiza,10040402,Div_snis,1004B0402,,Luiza,Luiza,3465.31424940000,144493.00000000000,41.70
0,RDC,Kasai Occidental,10,Kananga,1001,Katoka,100102,Kananga,Katoka,10010201,Div_snis,10010201,,Kananga,Katoka,141.68288932400,118683.00000000000,837.67
0,RDC,Kasai Occidental,10,Kananga,1001,Ndesha,100104,Kananga,Ndesha,10010401,Div_snis,10010401,,Kananga,Ndesha,103.89544256000,88647.00000000000,853.23
0,RDC,Kasai Occidental,10,Kananga,1001,Nganza,100105,Kananga,Tshikaji,10010502,Div_snis,10010502,,Kananga,Tshikaji,110.56633742500,98363.00000000000,889.63
0,RDC,Kasai Occidental,10,Lulua,1004,Kazumba,100403,Lulua,Bilomba,10040301,Div_snis,1004B0301,,Luiza,Bilomba,1279.80647713000,75953.00000000000,59.35
0,RDC,Kasai Occidental,10,Lulua,1004,Kazumba,100403,Lulua,Ndekesha,10040304,Div_snis,1004B0304,,Luiza,Ndekesha,4024.80835338000,134489.00000000000,33.42
0,RDC,Kasai Occidental,10,Lulua,1004,Dibaya,100401,Lulua,Bunkonde,10040101,Div_snis,1004A0101,,Lulua,Bunkonde,1632.07028239000,95558.00000000000,58.55
0,RDC,Kasai Occidental,10,Lulua,1004,Kazumba,100403,Lulua,Mikalayi,10040303,Div_snis,1004A0303,,Lulua,Mikalayi,3300.57935470000,184481.00000000000,55.89
0,RDC,Kasai Occidental,10,Lulua,1004,Luiza,100404,Lulua,Luambo,10040401,Div_snis,1004B0401,,Luiza,Luambo,4274.20752714000,222915.00000000000,52.15
0,RDC,Kasai Occidental,10,Lulua,1004,Dimbelenge,100405,Lulua,Katende,10040501,Div_snis,1004A0501,,Lulua,Katende,3105.70015203000,70049.00000000000,22.55
0,RDC,Kasai Occidental,10,Kasai,1003,Luebo,100303,Kasai,Ndjoko-Mpunda,10030302,Div_snis,10030302,,Kasa,Ndjoko-Mpunda,2577.72301835000,127411.00000000000,49.43
0,RDC,Kasai Occidental,10,Lulua,1004,Dibaya,100401,Lulua,Lubondayi,10040103,Div_snis,1004A0103,,Lulua,Lubondaie,2007.93244651000,134971.00000000000,67.22
0,RDC,Kasai Occidental,10,Kasai,1003,Mweka,100305,Kasai,Kakenge,10030502,Div_snis,10030502,,Kasa,Kakenge,5089.70138234000,123832.00000000000,24.33
0,RDC,Kasai Occidental,10,Kasai,1003,Dekese,100302,Kasai,Dekese,10030201,Div_snis,10030201,,Kasa,Dekese,25734.14673070000,122838.00000000000,4.77
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Rwampara,05050206,Div_snis,0505B0206,0505B,Bunia,Rwampara,665.44143160400,102414.00000000000,153.90
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Bunia,05050202,Div_snis,0505B0202,0505B,Bunia,Bunia,168.96873995300,213944.00000000000,1266.10
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Jiba,05050505,Div_snis,0505C0505,0505C,Djugu,Jiba,314.83686020000,125823.00000000000,399.65
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Linga,05050507,Div_snis,0505C0507,0505C,Djugu,Linga,398.95463504600,125230.00000000000,313.90
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Mangala,05050509,Div_snis,0505C0509,0505C,Djugu,Mangala,629.34271810200,71915.00000000000,114.27
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Damas,05050502,Div_snis,0505C0502,0505C,Djugu,Damas,1795.98331539000,95771.00000000000,53.33
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Fataki,05050504,Div_snis,0505C0504,0505C,Djugu,Fataki,393.39423421800,112708.00000000000,286.50
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Drodro,05050503,Div_snis,0505C0503,0505C,Djugu,Drodro,649.61714019500,150090.00000000000,231.04
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Tchomia,05050513,Div_snis,0505C0513,0505C,Djugu,Tchomia,267.50732929500,92240.00000000000,344.81
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Rethy,05050512,Div_snis,0505C0512,0505C,Djugu,Rethy,665.60137270100,165942.00000000000,249.31
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Nyankunde,05050205,Div_snis,0505B0205,0505B,Bunia,Nyakunde,862.09719146900,82779.00000000000,96.02
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Nizi,05050511,Div_snis,0505C0511,0505C,Djugu,Nizi,238.70015115100,115671.00000000000,484.59
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Bambu,05050501,Div_snis,0505C0501,0505C,Djugu,Bambu,466.24072215700,135830.00000000000,291.33
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Kilo,05050506,Div_snis,0505C0506,0505C,Djugu,Kilo,341.63341761700,55195.00000000000,161.56
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Mongbwalu,05050510,Div_snis,0505C0510,0505C,Djugu,Mongbalu,1361.76412599000,89919.00000000000,66.03
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Komanda,05050204,Div_snis,0505B0204,0505B,Bunia,Komanda,3191.56771346000,137458.00000000000,43.07
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Gethy,05050203,Div_snis,0505B0203,0505B,Bunia,Gethy,1736.69940171000,176017.00000000000,101.35
0,RDC,Province Orienta,05,Ituri,0505,Irumu,050502,Bunia,Boga,05050201,Div_snis,0505B0201,0505B,Bunia,Boga,1085.15514039000,64829.00000000000,59.74
0,RDC,Province Orienta,05,Ituri,0505,Mambasa,050501,Bunia,Nia-Nia,05050104,Div_snis,0505B0104,0505B,Bunia,Nia-Nia,6708.31330620000,59229.00000000000,8.83
0,RDC,Province Orienta,05,Ituri,0505,Mambasa,050501,Bunia,Mandima,05050103,Div_snis,0505B0103,0505B,Bunia,Mandima,1895.61409003000,99418.00000000000,52.45
0,RDC,Province Orienta,05,Ituri,0505,Mambasa,050501,Bunia,Lolwa,05050102,Div_snis,0505B0102,0505B,Bunia,Lolwa,9212.80320534000,44519.00000000000,4.83
0,RDC,Province Orienta,05,Ituri,0505,Djugu,050505,Djugu,Lita,05050508,Div_snis,0505C0508,0505C,Djugu,Lita,431.88417299400,109909.00000000000,254.49
0,RDC,Province Orienta,05,Haut - Uele,0504,Wamba,050406,Haut Uele Ou,Boma-Mangbetu,05040602,Div_snis,0504B0602,0504B,Haut Uele Ouest,Boma-Mangbetu,1424.90526947000,88546.00000000000,62.14
0,RDC,Province Orienta,05,Haut - Uele,0504,Rungu,050403,Haut Uele Ou,Isiro,05040301,Div_snis,0504B0301,0504B,Haut Uele Ouest,Isiro,4440.82897859000,210115.00000000000,47.31
0,RDC,Province Orienta,05,Haut - Uele,0504,Wamba,050406,Haut Uele Ou,Wamba,05040601,Div_snis,0504B0601,0504B,Haut Uele Ouest,Wamba,6878.58864508000,109385.00000000000,15.90
0,RDC,Province Orienta,05,Haut - Uele,0504,Dungu,050404,Haut Uele Ou,Doruma,05040402,Div_snis,0504B0402,0504B,Haut Uele Ouest,Doruma,14730.94327440000,58963.00000000000,4.00
0,RDC,Province Orienta,05,Haut - Uele,0504,Wamba,050406,Haut Uele Ou,Pawa,05040603,Div_snis,0504B0603,0504B,Haut Uele Ouest,Pawa,1534.98325724000,127979.00000000000,83.37
0,RDC,Province Orienta,05,Haut - Uele,0504,Niangara,050405,Haut Uele Ou,Niangara,05040501,Div_snis,0504B0501,0504B,Haut Uele Ouest,Niangara,9368.63444825000,94906.00000000000,10.13
0,RDC,Province Orienta,05,Haut - Uele,0504,Rungu,050403,Haut Uele Ou,Rungu,05040302,Div_snis,0504B0302,0504B,Haut Uele Ouest,Rungu,4964.75991572000,85056.00000000000,17.13
0,RDC,Province Orienta,05,Ituri,0505,Mambasa,050501,Bunia,Mambasa,05050101,Div_snis,0505B0101,0505B,Bunia,Mambasa,17788.19926830000,79191.00000000000,4.45
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Rimba,05050407,Div_snis,0505A0407,0505A,Aru,Rimba,371.57593296500,176216.00000000000,474.24
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Logo,05050404,Div_snis,0505A0404,0505A,Aru,Logo,267.09327798300,190183.00000000000,712.05
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Angumu,05050401,Div_snis,0505A0401,0505A,Aru,Angumu,276.97611971000,141705.00000000000,511.61
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Nyarambe,05050406,Div_snis,0505A0406,0505A,Aru,Nyarambe,455.81934711500,184586.00000000000,404.95
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Mahagi,05050405,Div_snis,0505A0405,0505A,Aru,Mahagi,563.32243987400,142755.00000000000,253.42
0,RDC,Province Orienta,05,Haut - Uele,0504,Faradje,050401,Haut Uele Es,Aba,05040103,Div_snis,0504A0103,0504A,Haut Uele Est,Aba,2576.77906078000,107212.00000000000,41.61
0,RDC,Province Orienta,05,Haut - Uele,0504,Faradje,050401,Haut Uele Es,Makoro,05040102,Div_snis,0504A0102,0504A,Haut Uele Est,Makoro,3615.69511824000,104019.00000000000,28.77
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Kambala,05050403,Div_snis,0505A0403,0505A,Aru,Kambala,1371.11434965000,110750.00000000000,80.77
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Biringi,05050305,Div_snis,0505A0305,0505A,Aru,Biringi,1877.98408516000,102181.00000000000,54.41
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Laybo,05050306,Div_snis,0505A0306,0505A,Aru,Laybo,1290.97535370000,104690.00000000000,81.09
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Ariwara,05050303,Div_snis,0505A0303,0505A,Aru,Ariwara,645.37035146100,136922.00000000000,212.16
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Adi,05050301,Div_snis,0505A0301,0505A,Aru,Adi,1125.05599955000,132722.00000000000,117.97
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Aru,05050304,Div_snis,0505A0304,0505A,Aru,Aru,861.36397310100,148593.00000000000,172.51
0,RDC,Province Orienta,05,Ituri,0505,Aru,050503,Aru,Adja,05050302,Div_snis,0505A0302,0505A,Aru,Adja,1148.08134802000,110229.00000000000,96.01
0,RDC,Province Orienta,05,Ituri,0505,Mahagi,050504,Aru,Aungba,05050402,Div_snis,0505A0402,0505A,Aru,Aungba,1311.52416313000,114666.00000000000,87.43
0,RDC,Province Orienta,05,Haut - Uele,0504,Faradje,050401,Haut Uele Es,Faradje,05040101,Div_snis,0504A0101,0504A,Haut Uele Est,Faradje,6509.90855285000,83704.00000000000,12.86
0,RDC,Province Orienta,05,Haut - Uele,0504,Watsa,050402,Haut Uele Es,Gombari,05040202,Div_snis,0504A0202,0504A,Haut Uele Est,Gombari,10395.72913500000,82696.00000000000,7.95
0,RDC,Province Orienta,05,Haut - Uele,0504,Dungu,050404,Haut Uele Ou,Dungu,05040401,Div_snis,0504B0401,0504B,Haut Uele Ouest,Dungu,19156.38760060000,111057.00000000000,5.80
0,RDC,Province Orienta,05,Haut - Uele,0504,Watsa,050402,Haut Uele Es,Watsa,05040201,Div_snis,0504A0201,0504A,Haut Uele Est,Watsa,6066.77254493000,144381.00000000000,23.80
0,RDC,Kasai Occidental,10,Lulua,1004,Demba,100402,Lulua,Demba,10040202,OMS,1004A0202,,Lulua,Demba,3817.64301928000,265919.00000000000,69.66
0,RDC,Kasai Occidental,10,Lulua,1004,Demba,100402,Lulua,Mutoto,10040203,OMS,1004A0203,,Lulua,Mutoto,1342.15530152000,108455.00000000000,80.81
0,RDC,Kasai Occidental,10,Lulua,1004,Dimbelenge,100405,Lulua,Lubanga,10040502,Div_snis,1004A0502,,Lulua,Lubunga,2910.43650114000,82531.00000000000,28.36
0,RDC,Kasai Occidental,10,Kananga,1001,Kananga,100101,Kananga,Kananga,10010101,OMS,10010101,,Kananga,Kananga,42.85984337970,228080.00000000000,5321.50
0,RDC,Kinshasa,01,Nsele,0106,MALUKU,010601,Nsele,Maluku II,01060102,OMS,01060102,0106,Nsele,Maluku I,3341.04646782000,47978.00000000000,14.36
0,RDC,Bas-Congo,02,Lukaya,0204,MADIMBA,020403,Lukaya,Nselo,02040303,OMS,02040303,0204,Lukaya,Nselo,3256.54342917000,83693.00000000000,25.70
0,RDC,Maniema,07,Maniema,0702,PUNIA,070207,MN Nord,Punia,07020702,OMS,0702B0402,0702B,Maniema Nord,Punia,5640.38132808000,73758.00000000000,13.08
0,RDC,Kasai Oriental,11,Sankuru,1103,LOMELA,110304,Sankuru,Lomela,11030401,OMS,11030401,1103,Sankuru,Lomela,14482.55898770000,0.00000000000,0.00
0,RDC,Bandundu,03,Mai-Ndombe,0305,Inongo,030501,Mai-Ndombe,Banjow Moke,03050101,OMS,03050303,0305,Mai-Ndombe,Nioki,9188.88872437000,87872.00000000000,9.56
0,RDC,Bandundu,03,Plateau,0306,Yumbi,030603,Plateau,Yumbi,03060301,OMS,03060401,0306,Plateau,Yumbi,1214.99005949000,101488.00000000000,83.53
0,RDC,Bandundu,03,Plateau,0306,Bolobo,030603,Plateau,Bolobo,03060301,OMS,03060101,0306,Plateau,Bolobo,4124.37132546000,101488.00000000000,24.61
0,RDC,Bandundu,03,Plateau,0306,Mushie,030603,Plateau,Mushie,03060301,OMS,03060301,0306,Plateau,Mushie,11859.89385420000,101488.00000000000,8.56
0,RDC,Bandundu,03,Plateau,0306,Kwamouth,030603,Plateau,Kwamouth,03060301,OMS,03060201,0306,Plateau,Kwamouth,14552.12083530000,101488.00000000000,6.97
0,RDC,Bandundu,03,Kwilu,0304,Bagata,030401,Kwilu,Mokala,03040103,OMS,03040405,0304,Kwilu,Mokala,2749.28834327000,88759.00000000000,32.28
0,RDC,Bandundu,03,Mai-Ndombe,0305,Oshwe,030504,Mai-Ndombe,Mimia,03050401,OMS,03050401,0305,Mai-Ndombe,Mimia,19496.85445990000,42114.00000000000,2.16
0,RDC,Bandundu,03,Kwango,0303,Feshi,030301,Kwango,Kisanji,03030102,OMS,03030102,0303,Kwango,Kisandji,4929.86568421000,75894.00000000000,15.39
0,RDC,Kasai Occidental,10,Kananga,1001,Lukonga,100103,Kananga,Lukonga,10010301,Div_snis,10010301,,Kananga,Lukonga,93.17335422350,230859.00000000000,2477.70
0,RDC,Katanga,09,Haut Katanga,0902,MITWABA,090205,Haut Lomami,Mitwaba,09020503,OMS,09010301,0901,Haut-Katanga,Mitwaba,14180.31294400000,172908.00000000000,12.19
